id,action_sequence,first_action_rb,ai_assistance
xzauo,1076-658-3316-12516-5451-105-906-105-4519-822-12516-1143-105-979-105-3427,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
xzbug,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-107-4507-4599-104-13853-102-642-1433-709-1076-621-929-113-2953-694-109-109-114-104-609-1433-709-25824-613-929-113-2953-102-603-822-604-603-1433-610-109-109-114-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-107-4507-4599,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
xzkm6,1076-658-3316-10477-697-105-1159-105-2408-822-12516-5451-4521-2669-105-907-105-3115,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
xzsvj,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4275-4129-4359-104-13853-102-642-1433-709-1076-621-4037-4004-2032-694-107-110-1195-104-609-1433-709-25824-613-4037-4004-2032-102-603-822-604-603-1433-610-107-110-1195-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4275-4129-4359,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y09tq,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-112-907-4507-104-13853-102-642-1433-709-1076-621-4187-1244-4966-694-113-108-1265-104-609-1433-709-25824-613-4187-1244-4966-102-603-822-604-603-1433-610-113-108-1265-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-112-907-4507,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y0gte,609-1433-21169-610-1128-621-164-889-115-1243-606-113-1243-3231-104-630-1192-604-13308-102-695-709-4194-11281-1052-606-603-1009-15638-104,['1243'],G=G079|TAG=RB4|P=HIGH|COUNT=5|REP=y0gte|A=1243|ABA=0|Buniq=0
y0icx,760-1593-8615-105-1244-105-2408-694-7943-105-976-105-3835,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y0iiw,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-867-109-4465-104-13853-102-642-1433-709-1076-621-775-1265-4187-694-114-1243-775-104-609-1433-709-25824-613-775-1265-4187-102-603-822-604-603-1433-610-114-1243-775-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-867-109-4465,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y0k18,1076-658-3316-164-889-105-1012-105-4004-822-7943-105-115-105-4599,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y0lwm,1076-658-3316-164-17762-2613-105-775-105-992-822-10686-10909-704-105-979-105-4556,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y0y67,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4037-111-4004-104-13853-102-642-1433-709-1076-621-867-1126-4350-694-110-1244-4429-104-609-1433-709-25824-613-867-1126-4350-102-603-822-604-603-1433-610-110-1244-4429-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4037-111-4004,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y0zjt,867-105-115-105-15881-1027-735-867-105-1012-105-1016,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y1435,749-604-1552-102-1265-760-1165-1265-102-603-1465-908-4103-1308-605-2883-701-671-102-605-709-1835-607-11381-1052-104,['1265'],G=G154|TAG=RB4|P=HIGH|COUNT=11|REP=t6y6h|A=1265|ABA=0|Buniq=0
y15nu,1076-658-3316-164-17762-2613-105-1072-105-1126-822-10686-10909-704-105-1195-105-907,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y176p,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4275-1244-3493-104-13853-102-642-1433-709-1076-621-867-992-4766-694-107-110-4519-104-609-1433-709-25824-613-867-992-4766-102-603-822-604-603-1433-610-107-110-4519-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4275-1244-3493,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y1os0,1076-658-3316-12516-1143-105-775-105-4350-822-12516-1143-105-775-105-992,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y1w1z,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-107-4491-4429-104-13853-102-642-1433-709-1076-621-115-114-906-694-107-1127-2088-104-609-1433-709-25824-613-115-114-906-102-603-822-604-603-1433-610-107-1127-2088-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-107-4491-4429,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y25fm,1076-658-3316-12516-1143-105-775-105-4899-822-10477-697-105-108-105-4073,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y285u,609-7179-709-4642-728-607-603-1743-604-114-102-3115-102-605-814-735-603-822-604-4425-102-4425-104,"['102', '4425']",G=G035|TAG=ANCHOR_LOOP|P=HIGH|COUNT=42|REP=fm4h7|A=102|ABA=2|Buniq=2
y2l0h,867-105-1042-105-21606-1071-103-4347-105-109-105-868,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y389v,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4004-775-1126-104-13853-102-642-1433-709-1076-621-775-4037-2224-694-109-112-3114-104-609-1433-709-25824-613-775-4037-2224-102-603-822-604-603-1433-610-109-112-3114-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4004-775-1126,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y3hcw,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-107-929-2640-104-13853-102-642-1433-709-1076-621-4507-929-2736-694-113-1072-4706-104-609-1433-709-25824-613-4507-929-2736-102-603-822-604-603-1433-610-113-1072-4706-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-107-929-2640,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y3xjy,760-1593-8615-105-108-105-992-694-685-1464-105-1127-105-4425,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y3zz1,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4004-929-4692-104-13853-102-642-1433-709-1076-621-4275-1126-4766-694-775-1042-4359-104-609-1433-709-25824-613-4275-1126-4766-102-603-822-604-603-1433-610-775-1042-4359-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4004-929-4692,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y427o,1076-658-3316-7943-105-4004-105-4046-822-12516-1143-105-906-105-4942,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y4a2y,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-867-4507-2578-104-13853-102-642-1433-709-1076-621-113-1127-907-694-111-1012-2953-104-609-1433-709-25824-613-113-1127-907-102-603-822-604-603-1433-610-111-1012-2953-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-867-4507-2578,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y4q1a,867-105-115-105-21355-977-735-4491-105-976-105-21355-1059,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y4st8,111-105-1244-105-868-735-929-105-1159-105-17980-1104,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y4zg3,929-105-1012-105-833-103-867-105-1265-105-20278-1045,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y50km,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-115-1244-2913-104-13853-102-642-1433-709-1076-621-867-907-3065-694-114-109-2039-104-609-1433-709-25824-613-867-907-3065-102-603-822-604-603-1433-610-114-109-2039-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-115-1244-2913,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y5lh8,3542-709-1338-621-775-979-1126-606-112-1126-112-102-607-1192-603-1433-760-9044-618-751-2475-102-603-3752-7508-4498-1736-604-603-1433-709-6532-618-4150-1045-1052,"['112', '1126']",G=G194|TAG=RB4|P=HIGH|COUNT=2|REP=kn07j|A=112|ABA=1|Buniq=1
y5s3y,26738-613-775-1127-4599-117-603-2137-8355-610-2883-701-605-2883-975-1777-104,['2883'],G=G104|TAG=RB4|P=HIGH|COUNT=4|REP=y5s3y|A=2883|ABA=0|Buniq=0
y64aq,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-929-989-2581-104-13853-102-642-1433-709-1076-621-115-992-2408-694-113-115-4089-104-609-1433-709-25824-613-115-992-2408-102-603-822-604-603-1433-610-113-115-4089-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-929-989-2581,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y68if,836-105-4187-105-17980-995-103-685-1464-105-110-105-20022-1027,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y69w7,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-113-905-3493-104-13853-102-642-1433-709-1076-621-4129-989-1353-694-112-1243-4046-104-609-1433-709-25824-613-4129-989-1353-102-603-822-604-603-1433-610-112-1243-4046-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-113-905-3493,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y6hjs,685-2207-8615-105-4491-105-2408-694-836-105-906-105-4599,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y6wjj,1076-658-3316-10477-697-105-1244-105-4004-822-10477-697-105-107-105-4899,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y7168,760-1593-8615-105-114-105-21040-995-103-10477-697-105-1159-105-20022-995,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y7192,10477-697-105-775-105-4275-694-7943-105-1072-105-3114,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y78gg,907-105-775-105-21040-1080-735-905-105-113-105-21355-995,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y7asb,685-1464-105-979-105-20022-1071-103-760-1165-105-1127-105-20022-995,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y7c0x,867-105-1243-105-20278-975-103-929-105-992-105-21355-1045,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y7fnn,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4275-989-1243-104-13853-102-642-1433-709-1076-621-114-1265-4491-694-929-1127-4073-104-609-1433-709-25824-613-114-1265-4491-102-603-822-604-603-1433-610-929-1127-4073-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4275-989-1243,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y7hx9,1076-658-3316-7943-105-113-105-2581-822-12516-5451-4521-2669-105-907-105-3387,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
y7zr8,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-112-111-2578-104-13853-102-642-1433-709-1076-621-4507-906-4491-694-112-111-2664-104-609-1433-709-25824-613-4507-906-4491-102-603-822-604-603-1433-610-112-111-2664-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-112-111-2578,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y88v8,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-114-1072-4840-104-13853-102-642-1433-709-1076-621-867-907-2039-694-115-992-3493-104-609-1433-709-25824-613-867-907-2039-102-603-822-604-603-1433-610-115-992-3493-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-114-1072-4840,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y8hr8,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-115-112-1353-104-13853-102-642-1433-709-1076-621-110-905-2125-694-114-1042-3246-104-609-1433-709-25824-613-110-905-2125-102-603-822-604-603-1433-610-114-1042-3246-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-115-112-1353,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y8qco,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4425-108-4073-104-13853-102-642-1433-709-1076-621-4347-1244-5032-694-108-867-115-104-609-1433-709-25824-613-4347-1244-5032-102-603-822-604-603-1433-610-108-867-115-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4425-108-4073,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y9gat,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-108-4187-3115-104-13853-102-642-1433-709-1076-621-775-989-905-694-113-112-5032-104-609-1433-709-25824-613-775-989-905-102-603-822-604-603-1433-610-113-112-5032-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-108-4187-3115,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y9tp2,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-775-1195-906-104-13853-102-642-1433-709-1076-621-114-906-4599-694-109-1126-2578-104-609-1433-709-25824-613-114-906-4599-102-603-822-604-603-1433-610-109-1126-2578-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-775-1195-906,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
y9ure,1076-658-3316-836-105-989-105-4117-822-7943-105-1455-105-4840,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
ya2f1,1076-658-3316-164-17762-2613-105-4187-105-4603-822-164-889-105-1012-105-867,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
yaoyk,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-929-1072-2640-104-13853-102-642-1433-709-1076-621-112-929-4486-694-775-112-2039-104-609-1433-709-25824-613-112-929-4486-102-603-822-604-603-1433-610-775-112-2039-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-929-1072-2640,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
ybarl,685-1464-105-775-105-4359-694-760-1593-8615-105-1353-105-4359,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
ybork,1265-105-4129-105-20022-1045-735-906-105-4037-105-17980-977,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
yc1lr,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-112-992-4840-104-13853-102-642-1433-709-1076-621-929-114-4311-694-114-113-4465-104-609-1433-709-25824-613-929-114-4311-102-603-822-604-603-1433-610-114-113-4465-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-112-992-4840,"['114', '603']",G=G051|TAG=RB4|P=HIGH|COUNT=13|REP=x66uq|A=114|ABA=0|Buniq=0
yc35y,989-105-108-105-21355-1104-735-979-105-4129-105-20022-1027,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
yc5cy,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4425-929-4787-104-13853-102-642-1433-709-1076-621-867-1195-2032-694-112-113-4599-104-609-1433-709-25824-613-867-1195-2032-102-603-822-604-603-1433-610-112-113-4599-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4425-929-4787,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
yc8gs,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4004-107-3427-104-13853-102-642-1433-709-1076-621-107-112-4429-694-775-907-4556-104-609-1433-709-25824-613-107-112-4429-102-603-822-604-603-1433-610-775-907-4556-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4004-107-3427,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
yclo1,1076-658-3316-760-1165-105-775-105-4187-822-12516-5451-4521-2669-105-867-105-4385,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
ycwej,688-1433-709-1338-621-113-929-4073-606-929-989-4519-102-607-1192-603-1433-760-9044-618-751-3379-102-603-1433-3752-7508-4498-1736-709-6532-606-4275-4491-3427,['929'],G=G013|TAG=RB4|P=HIGH|COUNT=32|REP=wxccz|A=929|ABA=0|Buniq=0
ycz8w,929-105-976-105-15342-1068-103-4347-105-4187-105-849,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
yczx4,1455-105-4507-105-884-735-1159-105-775-105-20278-1045,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
yd6gx,1076-658-3316-12516-5451-105-1455-105-3387-822-10686-10909-704-105-1127-105-4465,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
yd954,1076-658-3316-10477-697-105-979-105-2125-822-12516-1143-105-1127-105-3427,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
ydc8u,609-5026-1736-611-603-1433-610-867-906-4311-102-8079-4311-1045-1052-604-750-104,['4311'],G=G049|TAG=RB4|P=HIGH|COUNT=3|REP=uszu4|A=4311|ABA=0|Buniq=0
yddsh,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-109-979-4073-104-13853-102-642-1433-709-1076-621-114-929-992-694-114-113-905-104-609-1433-709-25824-613-114-929-992-102-603-822-604-603-1433-610-114-113-905-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-109-979-4073,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
ydfk0,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4347-4129-1353-104-13853-102-642-1433-709-1076-621-4037-114-2125-694-109-113-1353-104-609-1433-709-25824-613-4037-114-2125-102-603-822-604-603-1433-610-109-113-1353-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4347-4129-1353,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
ydpdq,1244-105-4129-105-17980-975-735-992-105-113-105-869,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
ye0el,867-105-1126-105-15881-1071-735-867-105-775-105-21606-995,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
ye677,1076-658-3316-164-889-105-112-105-867-822-10477-697-105-1265-105-3876,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
yecit,760-1165-105-992-105-1353-694-10477-697-105-905-105-4150,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
yel2s,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-113-109-976-104-13853-102-642-1433-709-1076-621-113-992-4385-694-108-1265-1351-104-609-1433-709-25824-613-113-992-4385-102-603-822-604-603-1433-610-108-1265-1351-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-113-109-976,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
yevv1,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-775-4037-1159-104-13853-102-642-1433-709-1076-621-4187-979-3876-694-109-906-107-104-609-1433-709-25824-613-4187-979-3876-102-603-822-604-603-1433-610-109-906-107-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-775-4037-1159,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
yf9v5,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4491-1265-4117-104-13853-102-642-1433-709-1076-621-4425-112-989-694-107-109-2408-104-609-1433-709-25824-613-4425-112-989-102-603-822-604-603-1433-610-107-109-2408-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4491-1265-4117,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
yfa38,685-1464-105-109-105-20278-1045-103-7943-105-1042-105-17980-1104,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
yfawq,609-1433-21169-610-1128-621-160-13581-775-5032-606-775-906-2032-104-630-1192-604-13308-102-695-709-4194-4691-1104-1052-606-603-1009-15638-104,['775'],G=G009|TAG=RB4|P=HIGH|COUNT=61|REP=b4to3|A=775|ABA=0|Buniq=0
yfful,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-929-1265-5032-104-13853-102-642-1433-709-1076-621-111-1042-3246-694-775-108-4731-104-609-1433-709-25824-613-111-1042-3246-102-603-822-604-603-1433-610-775-108-4731-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-929-1265-5032,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
yfgo0,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-929-110-2032-104-13853-102-642-1433-709-1076-621-4004-992-3835-694-107-1243-4942-104-609-1433-709-25824-613-4004-992-3835-102-603-822-604-603-1433-610-107-1243-4942-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-929-110-2032,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
yftsy,685-1464-105-976-105-2032-694-7943-105-113-105-4004,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
yg0h9,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-108-929-1469-104-13853-102-642-1433-709-1076-621-867-1243-4966-694-111-907-3493-104-609-1433-709-25824-613-867-1243-4966-102-603-822-604-603-1433-610-111-907-3493-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-108-929-1469,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
yg3o1,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4275-1243-3876-104-13853-102-642-1433-709-1076-621-4129-907-4465-694-115-775-1042-104-609-1433-709-25824-613-4129-907-4465-102-603-822-604-603-1433-610-115-775-1042-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4275-1243-3876,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
yg48f,685-1464-105-907-105-929-694-685-2207-8615-105-1012-105-2088,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
ygf2v,1076-658-3316-760-1165-105-1042-105-3562-822-164-889-105-1159-105-4766,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
yglcp,1076-658-3316-7943-105-775-105-2640-822-164-17762-2613-105-992-105-3231,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
ygowo,909-13308-12368-102-603-1009-3752-22631-1736-709-629-927-606-4037-906-976-104-13853-102-642-1433-709-1076-621-115-1243-979-694-107-108-775-104-609-1433-709-25824-613-115-1243-979-102-603-822-604-603-1433-610-107-108-775-104-909-13308-12368-102-603-3752-7508-4498-1736-709-6532-606-4037-906-976,['603'],G=G005|TAG=RB4|P=HIGH|COUNT=1166|REP=ldjdp|A=603|ABA=0|Buniq=0
ygwnb,603-659-14548-610-883-611-2913-701-605-2913-1104-1777-104-13599-674-613-775-907-3835,['2913'],G=G045|TAG=RB4|P=HIGH|COUNT=7|REP=mt3m1|A=2913|ABA=0|Buniq=0
ygxyf,1076-658-3316-10477-697-105-989-105-3362-822-10686-10909-704-105-1265-105-2408,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
yh8b9,907-105-4129-105-17980-995-735-1353-105-4037-105-20022-975,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
yhc79,929-105-989-105-15881-995-735-867-105-110-105-17980-1045,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
yhhuw,929-105-992-105-17980-1071-735-867-105-1127-105-15342-1059,['105'],G=G001|TAG=ANCHOR_LOOP|P=HIGH|COUNT=2165|REP=dpsmo|A=105|ABA=2|Buniq=1
